	Unnamed: 0	sequence	url	index	user	method	output	parameter	id	labels
334	334	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/news', 'http://192.168.56.105/index.php/news/3-libra-paypal-first-to-drop-out-of-facebook-cryptocurrency', 'http://192.168.56.105/index.php/news']	http://192.168.56.105/index.php/news/3-libra-paypal-first-to-drop-out-of-facebook-cryptocurrency	3	publisher1	get	detail written category published fieldspecial give info image copyrightgetty image payment firm become company pull alliance trying launch facebooks digital currency made announcement statement specify prompted decision digital wallet calibra revealed criticised regulator france pledged block europe said remained supportive libra aspiration chosen focus core business firm  original member association group company nonprofit helping develop member include payment company visa ridehailing app uber humanitarian charity mercy corp response paypals withdrawal association said aware attempt reconfigure financial system would hard commitment mission important u anything else said statement better knowing lack commitment image copyrightgetty image unveiling year said people would able make payment currency via apps well messaging service whatsapp partner firm would also able accept transaction said would independentlymanaged backed real asset paying would easy texting concern people money data protected well potential volatility currency group  advanced economy warned would let proceed regulatory concern addressed central bank chief including uk mark carney also voiced scepticism u president donald trump tweeted fan currency association hold meeting governing body council group said tweet planned share update soon afterwards entity indicated enthusiastic interest participate facebooks could misused user		72	11
335	335	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/news', 'http://192.168.56.105/index.php/news/3-libra-paypal-first-to-drop-out-of-facebook-cryptocurrency', 'http://192.168.56.105/index.php/news']	http://192.168.56.105/index.php/news	4	publisher1	get	detail written category published fieldspecial give info image copyrightgetty image payment firm become company pull alliance trying launch facebooks digital currency made announcement statement specify prompted decision digital wallet calibra revealed criticised regulator france pledged block europe said remained supportive libra aspiration chosen focus core business firm  original member association group company nonprofit helping develop member include payment company visa ridehailing app uber humanitarian charity mercy corp response paypals withdrawal association said aware attempt reconfigure financial system would hard commitment mission important u anything else said statement better knowing lack commitment image copyrightgetty image unveiling year said people would able make payment currency via apps well messaging service whatsapp partner firm would also able accept transaction said would independentlymanaged backed real asset paying would easy texting concern people money data protected well potential volatility currency group  advanced economy warned would let proceed regulatory concern addressed central bank chief including uk mark carney also voiced scepticism u president donald trump tweeted fan currency association hold meeting governing body council group said tweet planned share update soon afterwards entity indicated enthusiastic interest participate facebooks could misused detail written category published fieldspecial give info russell hotten bbc new york image copyrightgetty image facebooks planned faced opposition u secretary warned potential criminal use steven told press conference could used money launderers terrorist financier said national security issue comfortable joining president donald trump u central bank voicing concern executive appear congressional committee david marcus oversee expected tell senate banking committee launch currency regulatory concern addressed mr said would convince financial regulator high privacy standard declined comment regulatory timeline said comfortable today digital currency long way away securing approval cryptocurrencies generally exploited support billion dollar illicit activity like cyber crime tax evasion extortion ransomware illicit drug human human trafficking mr said failure act last week mr trump tweeted fan cryptocurrencies hinted might need banking licence jerome powell head federal reserve also said last week raise many serious concern tech giant hoped launch next year said anticipated critical feedback keen conversation official regulator prepared testimony released ahead tuesday senate hearing mr marcus said association manage reserve intention competing sovereign currency entering monetary policy arena monetary policy properly province central bank said offer digital currency fully addressed regulatory concern received appropriate approval mr marcus said u must lead innovation digital currency adding fail act could soon see digital currency controlled others whose value dramatically different facebooks could misused user		72	10
336	336	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/news', 'http://192.168.56.105/index.php/news/2-facebook-s-libra-could-be-misused-says-treasury-chief-mnuchin']	http://192.168.56.105/	0		get	uncategorised facebooks could misused username password remember log forgot username forgot password		73	0
337	337	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/news', 'http://192.168.56.105/index.php/news/2-facebook-s-libra-could-be-misused-says-treasury-chief-mnuchin']	http://192.168.56.105/index.php	1	publisher1	post	uncategorised facebooks could misused user	(publisher1,publisher1Pass)	73	0
338	338	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/news', 'http://192.168.56.105/index.php/news/2-facebook-s-libra-could-be-misused-says-treasury-chief-mnuchin']	http://192.168.56.105/index.php/news	2	publisher1	get	detail written category published fieldspecial give info image copyrightgetty image payment firm become company pull alliance trying launch facebooks digital currency made announcement statement specify prompted decision digital wallet calibra revealed criticised regulator france pledged block europe said remained supportive libra aspiration chosen focus core business firm  original member association group company nonprofit helping develop member include payment company visa ridehailing app uber humanitarian charity mercy corp response paypals withdrawal association said aware attempt reconfigure financial system would hard commitment mission important u anything else said statement better knowing lack commitment image copyrightgetty image unveiling year said people would able make payment currency via apps well messaging service whatsapp partner firm would also able accept transaction said would independentlymanaged backed real asset paying would easy texting concern people money data protected well potential volatility currency group  advanced economy warned would let proceed regulatory concern addressed central bank chief including uk mark carney also voiced scepticism u president donald trump tweeted fan currency association hold meeting governing body council group said tweet planned share update soon afterwards entity indicated enthusiastic interest participate facebooks could misused detail written category published fieldspecial give info russell hotten bbc new york image copyrightgetty image facebooks planned faced opposition u secretary warned potential criminal use steven told press conference could used money launderers terrorist financier said national security issue comfortable joining president donald trump u central bank voicing concern executive appear congressional committee david marcus oversee expected tell senate banking committee launch currency regulatory concern addressed mr said would convince financial regulator high privacy standard declined comment regulatory timeline said comfortable today digital currency long way away securing approval cryptocurrencies generally exploited support billion dollar illicit activity like cyber crime tax evasion extortion ransomware illicit drug human human trafficking mr said failure act last week mr trump tweeted fan cryptocurrencies hinted might need banking licence jerome powell head federal reserve also said last week raise many serious concern tech giant hoped launch next year said anticipated critical feedback keen conversation official regulator prepared testimony released ahead tuesday senate hearing mr marcus said association manage reserve intention competing sovereign currency entering monetary policy arena monetary policy properly province central bank said offer digital currency fully addressed regulatory concern received appropriate approval mr marcus said u must lead innovation digital currency adding fail act could soon see digital currency controlled others whose value dramatically different facebooks could misused user		73	10
339	339	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/news', 'http://192.168.56.105/index.php/news/2-facebook-s-libra-could-be-misused-says-treasury-chief-mnuchin']	http://192.168.56.105/index.php/news/2-facebook-s-libra-could-be-misused-says-treasury-chief-mnuchin	3	publisher1	get	facebooks could misused facebooks could misused detail written category published fieldspecial give info russell hotten bbc new york image copyrightgetty image facebooks planned faced opposition u secretary warned potential criminal use steven told press conference could used money launderers terrorist financier said national security issue comfortable joining president donald trump u central bank voicing concern executive appear congressional committee david marcus oversee expected tell senate banking committee launch currency regulatory concern addressed mr said would convince financial regulator high privacy standard declined comment regulatory timeline said comfortable today digital currency long way away securing approval cryptocurrencies generally exploited support billion dollar illicit activity like cyber crime tax evasion extortion ransomware illicit drug human human trafficking mr said failure act last week mr trump tweeted fan cryptocurrencies hinted might need banking licence jerome powell head federal reserve also said last week raise many serious concern tech giant hoped launch next year said anticipated critical feedback keen conversation official regulator prepared testimony released ahead tuesday senate hearing mr marcus said association manage reserve intention competing sovereign currency entering monetary policy arena monetary policy properly province central bank said offer digital currency fully addressed regulatory concern received appropriate approval mr marcus said u must lead innovation digital currency adding fail act could soon see digital currency controlled others whose value dramatically different facebooks could misused facebooks could misused user		73	12
340	340	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/travel/5-germanys-tiny-geographic-oddity']	http://192.168.56.105/	0		get	uncategorised facebooks could misused username password remember log forgot username forgot password		74	0
341	341	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/travel/5-germanys-tiny-geographic-oddity']	http://192.168.56.105/index.php	1	publisher1	post	uncategorised facebooks could misused user	(publisher1,publisher1Pass)	74	0
342	342	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/travel/5-germanys-tiny-geographic-oddity']	http://192.168.56.105/index.php/travel/5-germanys-tiny-geographic-oddity	2	publisher1	get	edit detail written category published fieldspecial give info larry bleiberg surrounded switzerland owned enclave bisingen hochrhein managed binational existence century switzerlandis national summer holidaymaker force flotilla raft canoe bob along rhine river sunbather lay grassy shore largely empty street occasional public bus rumble decorated festivity switzerlandis familiar red flag white cross itis perfect holiday scene except  nagging detail merrymaking marking anniversary switzerlandis confederation taking place spirit heart swiss ito make holiday itis attractivei explained roland gintert deputy mayor town bisingen hochrhein ithis something spirit heart swissi reason spot entirely surrounded switzerland make enclave exclave oddity trivia fan confounding everyone else german town bisingen hochrhein entirely surrounded switzerland credit dpa picture alliancealamy cartographically curious enclave territory section territory completely surrounded another entity prime example nation lesotho encircled south africa itis closely related exclave portion territory separated main another territory bisingen meet definition facebooks could misused user		74	9
343	343	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/culture', 'http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world']	http://192.168.56.105/	0		get	uncategorised facebooks could misused username password remember log forgot username forgot password		75	0
344	344	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/culture', 'http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world']	http://192.168.56.105/index.php	1	publisher1	post	uncategorised facebooks could misused user	(publisher1,publisher1Pass)	75	0
345	345	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/culture', 'http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world']	http://192.168.56.105/index.php/culture	2	publisher1	get	detail written category published fieldspecial edited su special fieldregistered edited su registered libby bank buzzy artistic place planet  might expect libby bank explores actually make cultural hub assumption creativity individual genius truth big breakthrough also social process often occurring diverse population come together historically essential ingredient creating great art classical athens renaissance florence postwar new york swinging london artist go others follow recent decade process gentrification become well established academic richard florida popularised theory early creativity enables urban development bohemian artist move innercity workingclass abandoned industrial area cheaper accommodation studio space make place fun interesting middle class drawn openminded icommunities amenity come mexico sharjah belgrade dakar bangkok facebooks could misused user		75	6
346	346	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/culture', 'http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world']	http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world	3	publisher1	get	detail written category published fieldspecial edited su special fieldregistered edited su registered libby bank buzzy artistic place planet  might expect libby bank explores actually make cultural hub assumption creativity individual genius truth big breakthrough also social process often occurring diverse population come together historically essential ingredient creating great art classical athens renaissance florence postwar new york swinging london artist go others follow recent decade process gentrification become well established academic richard florida popularised theory early creativity enables urban development bohemian artist move innercity workingclass abandoned industrial area cheaper accommodation studio space make place fun interesting middle class drawn openminded icommunities amenity come mexico sharjah belgrade dakar bangkok facebooks could misused user		75	6
347	347	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/culture', 'http://192.168.56.105/']	http://192.168.56.105/	0		get	uncategorised facebooks could misused username password remember log forgot username forgot password		76	0
348	348	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/culture', 'http://192.168.56.105/']	http://192.168.56.105/index.php	1	publisher1	post	uncategorised facebooks could misused user	(publisher1,publisher1Pass)	76	0
349	349	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/culture', 'http://192.168.56.105/']	http://192.168.56.105/index.php/culture	2	publisher1	get	detail written category published fieldspecial edited su special fieldregistered edited su registered libby bank buzzy artistic place planet  might expect libby bank explores actually make cultural hub assumption creativity individual genius truth big breakthrough also social process often occurring diverse population come together historically essential ingredient creating great art classical athens renaissance florence postwar new york swinging london artist go others follow recent decade process gentrification become well established academic richard florida popularised theory early creativity enables urban development bohemian artist move innercity workingclass abandoned industrial area cheaper accommodation studio space make place fun interesting middle class drawn openminded icommunities amenity come mexico sharjah belgrade dakar bangkok facebooks could misused user		76	6
350	350	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/culture', 'http://192.168.56.105/']	http://192.168.56.105/	3	publisher1	get	uncategorised facebooks could misused user		76	0
351	351	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/contact', 'http://192.168.56.105/index.php/contact/1-contact-publisher']	http://192.168.56.105/	0		get	uncategorised facebooks could misused username password remember log forgot username forgot password		77	0
352	352	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/contact', 'http://192.168.56.105/index.php/contact/1-contact-publisher']	http://192.168.56.105/index.php	1	publisher1	post	uncategorised facebooks could misused user	(publisher1,publisher1Pass)	77	0
353	353	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/contact', 'http://192.168.56.105/index.php/contact/1-contact-publisher']	http://192.168.56.105/index.php/contact	2	publisher1	get	uncategorised facebooks could misused user		77	0
354	354	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/contact', 'http://192.168.56.105/index.php/contact/1-contact-publisher']	http://192.168.56.105/index.php/contact/1-contact-publisher	3	publisher1	get	send required field namei emaili subjecti messagei field optional send facebooks could misused user		77	0
355	355	['http://192.168.56.105/administrator/', 'http://192.168.56.105/administrator/index.php', 'http://192.168.56.105/administrator/']	http://192.168.56.105/administrator/	0		get	administration username password log warning javascript must enabled proper operation administrator backend go page		78	0
356	356	['http://192.168.56.105/administrator/', 'http://192.168.56.105/administrator/index.php', 'http://192.168.56.105/administrator/']	http://192.168.56.105/administrator/index.php	1	publisher1	post	administration warning access administrator section username password log warning javascript must enabled proper operation administrator backend go page	(publisher1,publisher1Pass)	78	0
357	357	['http://192.168.56.105/administrator/', 'http://192.168.56.105/administrator/index.php', 'http://192.168.56.105/administrator/']	http://192.168.56.105/administrator/	2	publisher1	get	administration username password log warning javascript must enabled proper operation administrator backend go page forgot username		78	0
358	358	['http://192.168.56.105/administrator/', 'http://192.168.56.105/administrator/index.php', 'http://192.168.56.105/index.php?option=com_users&view=remind', 'http://192.168.56.105/', 'http://192.168.56.105/index.php/component/users/?view=remind&Itemid=101']	http://192.168.56.105/administrator/	0		get	administration username password log warning javascript must enabled proper operation administrator backend go page		79	0
359	359	['http://192.168.56.105/administrator/', 'http://192.168.56.105/administrator/index.php', 'http://192.168.56.105/index.php?option=com_users&view=remind', 'http://192.168.56.105/', 'http://192.168.56.105/index.php/component/users/?view=remind&Itemid=101']	http://192.168.56.105/administrator/index.php	1	publisher1	post	administration warning access administrator section username password log warning javascript must enabled proper operation administrator backend go page	(publisher1,publisher1Pass)	79	0
360	360	['http://192.168.56.105/administrator/', 'http://192.168.56.105/administrator/index.php', 'http://192.168.56.105/index.php?option=com_users&view=remind', 'http://192.168.56.105/', 'http://192.168.56.105/index.php/component/users/?view=remind&Itemid=101']	http://192.168.56.105/index.php?option=com_users&view=remind	2	publisher1	get	please associated user account username emailed file addressi facebooks could misused username password remember log forgot username forgot password		79	0
361	361	['http://192.168.56.105/administrator/', 'http://192.168.56.105/administrator/index.php', 'http://192.168.56.105/index.php?option=com_users&view=remind', 'http://192.168.56.105/', 'http://192.168.56.105/index.php/component/users/?view=remind&Itemid=101']	http://192.168.56.105/	3		get	warning empty password allowed usernamei passwordi remember log forgot password forgot username facebooks could misused username password remember log forgot username forgot password		79	0
362	362	['http://192.168.56.105/administrator/', 'http://192.168.56.105/administrator/index.php', 'http://192.168.56.105/index.php?option=com_users&view=remind', 'http://192.168.56.105/', 'http://192.168.56.105/index.php/component/users/?view=remind&Itemid=101']	http://192.168.56.105/index.php/component/users/?view=remind&Itemid=101	4		get	please associated user account username emailed file addressi facebooks could misused username password remember log forgot username forgot password		79	0
363	363	['http://192.168.56.105/administrator/', 'http://192.168.56.105/administrator/index.php', 'http://192.168.56.105/index.php?option=com_users&view=remind', 'http://192.168.56.105/', 'http://192.168.56.105/index.php/component/users/?view=reset&Itemid=101']	http://192.168.56.105/administrator/	0		get	administration username password log warning javascript must enabled proper operation administrator backend go page		80	0
364	364	['http://192.168.56.105/administrator/', 'http://192.168.56.105/administrator/index.php', 'http://192.168.56.105/index.php?option=com_users&view=remind', 'http://192.168.56.105/', 'http://192.168.56.105/index.php/component/users/?view=reset&Itemid=101']	http://192.168.56.105/administrator/index.php	1	publisher1	post	administration warning access administrator section username password log warning javascript must enabled proper operation administrator backend go page	(publisher1,publisher1Pass)	80	0
365	365	['http://192.168.56.105/administrator/', 'http://192.168.56.105/administrator/index.php', 'http://192.168.56.105/index.php?option=com_users&view=remind', 'http://192.168.56.105/', 'http://192.168.56.105/index.php/component/users/?view=reset&Itemid=101']	http://192.168.56.105/index.php?option=com_users&view=remind	2	publisher1	get	please associated user account username emailed file addressi facebooks could misused username password remember log forgot username forgot password		80	0
366	366	['http://192.168.56.105/administrator/', 'http://192.168.56.105/administrator/index.php', 'http://192.168.56.105/index.php?option=com_users&view=remind', 'http://192.168.56.105/', 'http://192.168.56.105/index.php/component/users/?view=reset&Itemid=101']	http://192.168.56.105/	3		get	warning empty password allowed usernamei passwordi remember log forgot password forgot username facebooks could misused username password remember log forgot username forgot password		80	0
367	367	['http://192.168.56.105/administrator/', 'http://192.168.56.105/administrator/index.php', 'http://192.168.56.105/index.php?option=com_users&view=remind', 'http://192.168.56.105/', 'http://192.168.56.105/index.php/component/users/?view=reset&Itemid=101']	http://192.168.56.105/index.php/component/users/?view=reset&Itemid=101	4		get	please account verification code sent received verification code able choose new password account addressi facebooks could misused username password remember log forgot username forgot password		80	0
368	368	['http://192.168.56.105/administrator/', 'http://192.168.56.105/administrator/index.php', 'http://192.168.56.105/index.php?option=com_users&view=remind', 'http://192.168.56.105/', 'http://192.168.56.105/index.php/travel', 'http://192.168.56.105/index.php/travel/5-germanys-tiny-geographic-oddity', 'http://192.168.56.105/index.php/component/users/?view=remind&Itemid=101']	http://192.168.56.105/administrator/	0		get	administration username password log warning javascript must enabled proper operation administrator backend go page		81	0
369	369	['http://192.168.56.105/administrator/', 'http://192.168.56.105/administrator/index.php', 'http://192.168.56.105/index.php?option=com_users&view=remind', 'http://192.168.56.105/', 'http://192.168.56.105/index.php/travel', 'http://192.168.56.105/index.php/travel/5-germanys-tiny-geographic-oddity', 'http://192.168.56.105/index.php/component/users/?view=remind&Itemid=101']	http://192.168.56.105/administrator/index.php	1	publisher1	post	administration warning access administrator section username password log warning javascript must enabled proper operation administrator backend go page	(publisher1,publisher1Pass)	81	0
370	370	['http://192.168.56.105/administrator/', 'http://192.168.56.105/administrator/index.php', 'http://192.168.56.105/index.php?option=com_users&view=remind', 'http://192.168.56.105/', 'http://192.168.56.105/index.php/travel', 'http://192.168.56.105/index.php/travel/5-germanys-tiny-geographic-oddity', 'http://192.168.56.105/index.php/component/users/?view=remind&Itemid=101']	http://192.168.56.105/index.php?option=com_users&view=remind	2	publisher1	get	please associated user account username emailed file addressi facebooks could misused username password remember log forgot username forgot password		81	0
371	371	['http://192.168.56.105/administrator/', 'http://192.168.56.105/administrator/index.php', 'http://192.168.56.105/index.php?option=com_users&view=remind', 'http://192.168.56.105/', 'http://192.168.56.105/index.php/travel', 'http://192.168.56.105/index.php/travel/5-germanys-tiny-geographic-oddity', 'http://192.168.56.105/index.php/component/users/?view=remind&Itemid=101']	http://192.168.56.105/	3		get	warning empty password allowed usernamei passwordi remember log forgot password forgot username facebooks could misused username password remember log forgot username forgot password		81	0
372	372	['http://192.168.56.105/administrator/', 'http://192.168.56.105/administrator/index.php', 'http://192.168.56.105/index.php?option=com_users&view=remind', 'http://192.168.56.105/', 'http://192.168.56.105/index.php/travel', 'http://192.168.56.105/index.php/travel/5-germanys-tiny-geographic-oddity', 'http://192.168.56.105/index.php/component/users/?view=remind&Itemid=101']	http://192.168.56.105/index.php/travel	4		get	detail written category published larry bleiberg surrounded switzerland owned enclave bisingen hochrhein managed binational existence century switzerlandis national summer holidaymaker force flotilla raft canoe bob along rhine river sunbather lay grassy shore largely empty street occasional public bus rumble decorated festivity switzerlandis familiar red flag white cross itis perfect holiday scene except  nagging detail merrymaking marking anniversary switzerlandis confederation taking place spirit heart swiss ito make holiday itis attractivei explained roland gintert deputy mayor town bisingen hochrhein ithis something spirit heart swissi reason spot entirely surrounded switzerland make enclave exclave oddity trivia fan confounding everyone else german town bisingen hochrhein entirely surrounded switzerland credit dpa picture alliancealamy cartographically curious enclave territory section territory completely surrounded another entity prime example nation lesotho encircled south africa itis closely related exclave portion territory separated main another territory bisingen meet definition facebooks could misused username password remember log forgot username forgot password		81	9
373	373	['http://192.168.56.105/administrator/', 'http://192.168.56.105/administrator/index.php', 'http://192.168.56.105/index.php?option=com_users&view=remind', 'http://192.168.56.105/', 'http://192.168.56.105/index.php/travel', 'http://192.168.56.105/index.php/travel/5-germanys-tiny-geographic-oddity', 'http://192.168.56.105/index.php/component/users/?view=remind&Itemid=101']	http://192.168.56.105/index.php/travel/5-germanys-tiny-geographic-oddity	5		get	detail written category published larry bleiberg surrounded switzerland owned enclave bisingen hochrhein managed binational existence century switzerlandis national summer holidaymaker force flotilla raft canoe bob along rhine river sunbather lay grassy shore largely empty street occasional public bus rumble decorated festivity switzerlandis familiar red flag white cross itis perfect holiday scene except  nagging detail merrymaking marking anniversary switzerlandis confederation taking place spirit heart swiss ito make holiday itis attractivei explained roland gintert deputy mayor town bisingen hochrhein ithis something spirit heart swissi reason spot entirely surrounded switzerland make enclave exclave oddity trivia fan confounding everyone else german town bisingen hochrhein entirely surrounded switzerland credit dpa picture alliancealamy cartographically curious enclave territory section territory completely surrounded another entity prime example nation lesotho encircled south africa itis closely related exclave portion territory separated main another territory bisingen meet definition facebooks could misused username password remember log forgot username forgot password		81	9
374	374	['http://192.168.56.105/administrator/', 'http://192.168.56.105/administrator/index.php', 'http://192.168.56.105/index.php?option=com_users&view=remind', 'http://192.168.56.105/', 'http://192.168.56.105/index.php/travel', 'http://192.168.56.105/index.php/travel/5-germanys-tiny-geographic-oddity', 'http://192.168.56.105/index.php/component/users/?view=remind&Itemid=101']	http://192.168.56.105/index.php/component/users/?view=remind&Itemid=101	6		get	please associated user account username emailed file addressi facebooks could misused username password remember log forgot username forgot password		81	0
375	375	['http://192.168.56.105/administrator/', 'http://192.168.56.105/administrator/index.php', 'http://192.168.56.105/index.php?option=com_users&view=remind', 'http://192.168.56.105/', 'http://192.168.56.105/index.php/component/tags/tag/joomla', 'http://192.168.56.105/index.php/component/tags/tag/joomla']	http://192.168.56.105/administrator/	0		get	administration username password log warning javascript must enabled proper operation administrator backend go page		82	0
376	376	['http://192.168.56.105/administrator/', 'http://192.168.56.105/administrator/index.php', 'http://192.168.56.105/index.php?option=com_users&view=remind', 'http://192.168.56.105/', 'http://192.168.56.105/index.php/component/tags/tag/joomla', 'http://192.168.56.105/index.php/component/tags/tag/joomla']	http://192.168.56.105/administrator/index.php	1	publisher1	post	administration warning access administrator section username password log warning javascript must enabled proper operation administrator backend go page	(publisher1,publisher1Pass)	82	0
377	377	['http://192.168.56.105/administrator/', 'http://192.168.56.105/administrator/index.php', 'http://192.168.56.105/index.php?option=com_users&view=remind', 'http://192.168.56.105/', 'http://192.168.56.105/index.php/component/tags/tag/joomla', 'http://192.168.56.105/index.php/component/tags/tag/joomla']	http://192.168.56.105/index.php?option=com_users&view=remind	2	publisher1	get	please associated user account username emailed file addressi facebooks could misused username password remember log forgot username forgot password		82	0
378	378	['http://192.168.56.105/administrator/', 'http://192.168.56.105/administrator/index.php', 'http://192.168.56.105/index.php?option=com_users&view=remind', 'http://192.168.56.105/', 'http://192.168.56.105/index.php/component/tags/tag/joomla', 'http://192.168.56.105/index.php/component/tags/tag/joomla']	http://192.168.56.105/	3		get	warning empty password allowed usernamei passwordi remember log forgot password forgot username facebooks could misused username password remember log forgot username forgot password		82	0
379	379	['http://192.168.56.105/administrator/', 'http://192.168.56.105/administrator/index.php', 'http://192.168.56.105/index.php?option=com_users&view=remind', 'http://192.168.56.105/', 'http://192.168.56.105/index.php/component/tags/tag/joomla', 'http://192.168.56.105/index.php/component/tags/tag/joomla']	http://192.168.56.105/index.php/component/tags/tag/joomla	4		get	titlei display facebooks could misused username password remember log forgot username forgot password		82	0
380	380	['http://192.168.56.105/administrator/', 'http://192.168.56.105/administrator/index.php', 'http://192.168.56.105/index.php?option=com_users&view=remind', 'http://192.168.56.105/', 'http://192.168.56.105/index.php/component/tags/tag/joomla', 'http://192.168.56.105/index.php/component/tags/tag/joomla']	http://192.168.56.105/index.php/component/tags/tag/joomla	5		post	titlei display facebooks could misused username password remember log forgot username forgot password		82	0
381	381	['http://192.168.56.105/administrator/', 'http://192.168.56.105/administrator/index.php', 'http://192.168.56.105/index.php?option=com_users&view=remind', 'http://192.168.56.105/', 'http://192.168.56.105/index.php/contact', 'http://192.168.56.105/index.php/contact/1-contact-publisher', 'http://192.168.56.105/index.php/component/tags/tag/joomla']	http://192.168.56.105/administrator/	0		get	administration username password log warning javascript must enabled proper operation administrator backend go page		83	0
382	382	['http://192.168.56.105/administrator/', 'http://192.168.56.105/administrator/index.php', 'http://192.168.56.105/index.php?option=com_users&view=remind', 'http://192.168.56.105/', 'http://192.168.56.105/index.php/contact', 'http://192.168.56.105/index.php/contact/1-contact-publisher', 'http://192.168.56.105/index.php/component/tags/tag/joomla']	http://192.168.56.105/administrator/index.php	1	publisher1	post	administration warning access administrator section username password log warning javascript must enabled proper operation administrator backend go page	(publisher1,publisher1Pass)	83	0
383	383	['http://192.168.56.105/administrator/', 'http://192.168.56.105/administrator/index.php', 'http://192.168.56.105/index.php?option=com_users&view=remind', 'http://192.168.56.105/', 'http://192.168.56.105/index.php/contact', 'http://192.168.56.105/index.php/contact/1-contact-publisher', 'http://192.168.56.105/index.php/component/tags/tag/joomla']	http://192.168.56.105/index.php?option=com_users&view=remind	2	publisher1	get	please associated user account username emailed file addressi facebooks could misused username password remember log forgot username forgot password		83	0
384	384	['http://192.168.56.105/administrator/', 'http://192.168.56.105/administrator/index.php', 'http://192.168.56.105/index.php?option=com_users&view=remind', 'http://192.168.56.105/', 'http://192.168.56.105/index.php/contact', 'http://192.168.56.105/index.php/contact/1-contact-publisher', 'http://192.168.56.105/index.php/component/tags/tag/joomla']	http://192.168.56.105/	3		get	warning empty password allowed usernamei passwordi remember log forgot password forgot username facebooks could misused username password remember log forgot username forgot password		83	0
385	385	['http://192.168.56.105/administrator/', 'http://192.168.56.105/administrator/index.php', 'http://192.168.56.105/index.php?option=com_users&view=remind', 'http://192.168.56.105/', 'http://192.168.56.105/index.php/contact', 'http://192.168.56.105/index.php/contact/1-contact-publisher', 'http://192.168.56.105/index.php/component/tags/tag/joomla']	http://192.168.56.105/index.php/contact	4		get	uncategorised facebooks could misused username password remember log forgot username forgot password		83	0
386	386	['http://192.168.56.105/administrator/', 'http://192.168.56.105/administrator/index.php', 'http://192.168.56.105/index.php?option=com_users&view=remind', 'http://192.168.56.105/', 'http://192.168.56.105/index.php/contact', 'http://192.168.56.105/index.php/contact/1-contact-publisher', 'http://192.168.56.105/index.php/component/tags/tag/joomla']	http://192.168.56.105/index.php/contact/1-contact-publisher	5		get	send required field namei emaili subjecti messagei field optional send facebooks could misused username password remember log forgot username forgot password		83	0
387	387	['http://192.168.56.105/administrator/', 'http://192.168.56.105/administrator/index.php', 'http://192.168.56.105/index.php?option=com_users&view=remind', 'http://192.168.56.105/', 'http://192.168.56.105/index.php/contact', 'http://192.168.56.105/index.php/contact/1-contact-publisher', 'http://192.168.56.105/index.php/component/tags/tag/joomla']	http://192.168.56.105/index.php/component/tags/tag/joomla	6		get	titlei display facebooks could misused username password remember log forgot username forgot password		83	0
388	388	['http://192.168.56.105/administrator/', 'http://192.168.56.105/administrator/index.php', 'http://192.168.56.105/index.php?option=com_users&view=remind', 'http://192.168.56.105/index.php/component/users/?task=reset.request&Itemid=101', 'http://192.168.56.105/index.php/travel']	http://192.168.56.105/administrator/	0		get	administration username password log warning javascript must enabled proper operation administrator backend go page		84	0
